#{"t_start": 1649682621.0002048, "env_id": "Reacher-v2"}
r,l,t
-7.182491,50,589.987836
-2.492205,50,590.052782
-5.088334,50,590.103069
-5.3989,50,590.153502
-2.262458,50,590.204426
-4.373913,50,590.254954
-5.104833,50,590.305546
-2.18982,50,590.356084
-4.754407,50,590.407093
-1.500899,50,590.456626
-1.650177,50,590.507039
-2.89076,50,590.557051
-4.923426,50,590.60747
-5.502176,50,590.658983
-5.336076,50,590.709573
-2.246036,50,590.7599
-4.36821,50,590.811099
-6.859262,50,590.863683
-3.781591,50,590.91444
-3.897306,50,590.96605
-1.403399,50,591.016349
-4.358405,50,591.066819
-5.37604,50,591.117411
-2.018057,50,591.168015
-6.156938,50,591.21889
-3.742841,50,591.268251
-1.306847,50,591.318761
-3.165634,50,591.369003
-3.206232,50,591.419306
-6.104826,50,591.469654
-4.716276,50,591.519783
-4.029528,50,591.570046
-5.798624,50,591.620103
-2.947479,50,591.670769
-2.929948,50,591.721299
-6.154928,50,591.771317
-8.239608,50,593.207719
-4.240082,50,593.25425
-2.732552,50,593.300879
-5.342906,50,593.35
-5.297113,50,593.397121
-6.303942,50,593.44427
-2.122611,50,593.49141
-8.836369,50,593.538823
-4.129244,50,593.589267
-4.986456,50,593.639238
-4.151314,50,593.68926
-5.200698,50,593.739604
-7.67825,50,593.789998
-7.427963,50,593.840888
-3.103926,50,593.890279
-2.990627,50,593.939661
-6.716467,50,593.990147
-4.243644,50,594.039485
-3.956035,50,594.08964
-7.713491,50,594.140485
-3.98899,50,594.19315
-3.083587,50,594.243621
-7.849885,50,594.293994
-4.530468,50,594.344929
-1.785192,50,594.396031
-3.181495,50,594.446711
-1.582884,50,594.497125
-11.378499,50,594.548304
-3.150177,50,594.59898
-2.387803,50,594.649203
-4.497019,50,594.699745
-5.319685,50,594.75004
-8.907352,50,594.800882
-3.889046,50,594.851936
-3.735356,50,594.902451
-1.938138,50,594.952464
-7.685257,50,595.00292
-5.437922,50,595.052692
-13.044951,50,595.103234
-4.236968,50,595.15337
-2.761314,50,595.203804
-4.737876,50,596.689991
-4.183753,50,596.740608
-6.398989,50,596.790488
-4.970155,50,596.840336
-12.617377,50,596.889785
-4.797346,50,596.94039
-6.088439,50,596.990926
-3.254605,50,597.041456
-4.195803,50,597.091614
-5.342056,50,597.142747
-5.167336,50,597.193468
-4.752257,50,597.243475
-5.850903,50,597.292733
-3.979212,50,597.339556
-5.443055,50,597.38636
-9.503488,50,597.433252
-7.55307,50,597.479968
-3.513009,50,597.529891
-3.335704,50,597.580413
-4.39609,50,597.632631
-4.71069,50,597.680664
-3.415135,50,597.727805
-8.646643,50,597.774863
-5.770859,50,597.822196
-2.390272,50,597.871104
-4.812804,50,597.92113
-3.122735,50,597.971699
-3.372412,50,598.021822
-6.556556,50,598.072287
-5.197906,50,598.123153
-1.761199,50,598.173266
-2.602129,50,598.222581
-2.66469,50,598.272902
-3.521816,50,598.323362
-11.071343,50,598.371855
-6.906787,50,598.423056
-11.676542,50,598.473891
-6.816022,50,598.524058
-7.367572,50,598.575056
-7.226486,50,598.625539
-4.093843,50,598.676265
-6.288323,50,600.093693
-6.459532,50,600.144167
-6.900285,50,600.193751
-4.942954,50,600.244218
-8.959166,50,600.294015
-7.637682,50,600.343838
-4.411704,50,600.393815
-7.893324,50,600.443687
-10.681122,50,600.493725
-1.506485,50,600.543959
-7.548682,50,600.59387
-1.373472,50,600.645267
-3.862929,50,600.695808
-5.190215,50,600.74601
-5.421798,50,600.796523
-3.404207,50,600.848311
-5.072678,50,600.899354
-4.420724,50,600.951239
-5.977212,50,601.00169
-2.440283,50,601.051994
-5.843524,50,601.103531
-4.595482,50,601.153931
-7.051511,50,601.20381
-5.122443,50,601.254476
-3.271953,50,601.304237
-5.472303,50,601.354796
-6.214789,50,601.405281
-4.104297,50,601.455918
-6.789405,50,601.505875
-4.671376,50,601.556903
-3.962744,50,601.607415
-2.320871,50,601.659919
-4.55179,50,601.708929
-5.31153,50,601.755998
-3.073864,50,601.803594
-3.188464,50,601.850435
-3.316896,50,601.897258
-3.352581,50,601.947532
-14.00256,50,602.000293
-3.362698,50,602.050316
-3.782762,50,602.097448
-4.962218,50,603.534025
-4.644098,50,603.583736
-4.973757,50,603.633575
-4.921414,50,603.683652
-12.861228,50,603.733763
-3.810833,50,603.783787
-4.333967,50,603.833837
-4.664906,50,603.883876
-6.071022,50,603.933897
-7.493053,50,603.983694
-4.399507,50,604.033693
-4.660869,50,604.084002
-5.020475,50,604.133197
-5.366453,50,604.18357
-2.809049,50,604.23349
-4.754246,50,604.283634
-4.632504,50,604.333271
-4.658543,50,604.382848
-7.554072,50,604.432663
-3.55036,50,604.481717
-5.401099,50,604.532092
-4.409028,50,604.581862
-2.903786,50,604.631453
-4.667523,50,604.683013
-2.499757,50,604.732503
-3.914321,50,604.782004
-6.167581,50,604.831818
-5.44582,50,604.88149
-2.152621,50,604.930936
-7.901335,50,604.980504
-4.496707,50,605.029928
-8.777626,50,605.079577
-3.972349,50,605.129154
-7.522121,50,605.179165
-5.636362,50,605.229012
-4.584576,50,605.27919
-3.995471,50,605.32882
-5.495077,50,605.378608
-4.558821,50,605.428222
-5.25945,50,605.47897
-6.012487,50,606.889489
-4.238604,50,606.939632
-2.699184,50,606.989614
-2.842195,50,607.038532
-3.17751,50,607.08911
-11.084064,50,607.140789
-6.165293,50,607.191874
-5.067687,50,607.242438
-5.582267,50,607.307223
-5.53624,50,607.358856
-4.163958,50,607.409718
-3.930498,50,607.460533
-4.574889,50,607.512151
-5.287942,50,607.563282
-5.416156,50,607.613518
-3.282272,50,607.664141
-16.00369,50,607.714306
-3.259968,50,607.765645
-4.694449,50,607.816247
-1.359481,50,607.866424
-5.433846,50,607.917148
-2.930343,50,607.966979
-6.037104,50,608.016955
-4.604804,50,608.06755
-3.07476,50,608.117762
-3.519816,50,608.169599
-6.456172,50,608.219795
-4.659691,50,608.27
-5.42251,50,608.320377
-4.44425,50,608.370997
-1.220456,50,608.421028
-6.302635,50,608.470867
-5.608835,50,608.520977
-5.636995,50,608.571045
-5.891949,50,608.621733
-6.24395,50,608.671139
-7.472642,50,608.721655
-3.832383,50,608.771577
-7.837269,50,608.821786
-3.935572,50,608.872219
-4.956214,50,608.922375
-5.437699,50,610.344489
-4.303369,50,610.391258
-4.747622,50,610.437881
-7.90568,50,610.484934
-4.428688,50,610.533959
-5.3919,50,610.58112
-2.473941,50,610.628332
-2.579912,50,610.675468
-3.598968,50,610.722811
-4.863538,50,610.773329
-3.792445,50,610.823087
-3.405726,50,610.873225
-5.511559,50,610.923818
-7.185015,50,610.974167
-9.814624,50,611.025487
-14.394962,50,611.074832
-5.738436,50,611.125093
-1.215804,50,611.177275
-4.481253,50,611.22656
-5.123885,50,611.276303
-5.828758,50,611.326577
-3.65115,50,611.377053
-2.200075,50,611.427944
-3.968388,50,611.478431
-5.401056,50,611.529105
-2.023353,50,611.580155
-5.27213,50,611.630744
-4.39917,50,611.679961
-2.857035,50,611.730057
-4.505332,50,611.7805
-6.282374,50,611.830327
-4.702054,50,611.880512
-4.234845,50,611.930624
-4.311196,50,611.982784
-3.879305,50,612.032973
-4.145415,50,612.083374
-7.228168,50,612.134336
-3.710541,50,612.185366
-7.535655,50,612.235273
-2.87739,50,612.285683
-4.867869,50,612.335694
-1.755912,50,613.778604
-8.617077,50,613.828745
-5.493537,50,613.87876
-5.605852,50,613.929665
-7.231589,50,613.979626
-5.518985,50,614.029892
-4.218704,50,614.079391
-8.543472,50,614.129565
-2.124593,50,614.179771
-5.186341,50,614.228682
-8.559274,50,614.279456
-4.385986,50,614.330671
-4.734422,50,614.380978
-10.14582,50,614.431045
-5.706942,50,614.48215
-12.436357,50,614.529973
-4.695749,50,614.576977
-4.288588,50,614.623852
-3.767251,50,614.670861
-3.412354,50,614.719947
-3.818404,50,614.767417
-4.584426,50,614.814663
-2.941936,50,614.861952
-2.731608,50,614.909628
-3.97111,50,614.957672
-9.227546,50,615.007743
-2.768186,50,615.060072
-5.752807,50,615.10982
-4.779865,50,615.15986
-1.764269,50,615.210128
-4.319848,50,615.260323
-6.268957,50,615.310831
-10.429912,50,615.361102
-3.146901,50,615.411074
-3.59818,50,615.459713
-4.857802,50,615.509985
-4.797361,50,615.560757
-4.898224,50,615.611287
-3.444642,50,615.661886
-4.002537,50,615.711819
-2.370737,50,615.762048
-2.597842,50,617.211044
-3.354237,50,617.261053
-5.234267,50,617.310712
-8.27905,50,617.360998
-6.560318,50,617.410782
-6.160833,50,617.460744
-3.371538,50,617.511407
-6.280994,50,617.561622
-4.159776,50,617.611654
-6.94205,50,617.661785
-2.565268,50,617.712066
-4.465268,50,617.763268
-4.561239,50,617.81315
-2.454834,50,617.863292
-6.142053,50,617.913277
-7.015221,50,617.963928
-5.448973,50,618.014627
-2.066213,50,618.065285
-5.115724,50,618.115754
-5.155712,50,618.166128
-6.015206,50,618.215873
-5.116281,50,618.265499
-6.018571,50,618.315544
-5.631478,50,618.365404
-6.310388,50,618.415515
-11.13658,50,618.465709
-4.741897,50,618.51545
-5.785337,50,618.566984
-5.736989,50,618.616969
-5.759698,50,618.667454
-12.29878,50,618.714385
-3.483304,50,618.761267
-7.693311,50,618.808092
-1.703175,50,618.854607
-4.800347,50,618.903561
-5.108424,50,618.953053
-7.394133,50,619.004843
-4.843458,50,619.052694
-4.683706,50,619.099764
-5.211747,50,619.146881
-4.53726,50,619.193894
-4.419849,50,620.633177
-2.021202,50,620.683216
-3.266527,50,620.733466
-4.447964,50,620.783651
-5.109462,50,620.833535
-7.750494,50,620.884314
-6.261939,50,620.93632
-2.823601,50,620.986526
-4.851575,50,621.036978
-4.382252,50,621.087201
-3.468229,50,621.136255
-6.484877,50,621.186525
-11.572968,50,621.236465
-4.713339,50,621.287182
-3.639152,50,621.339128
-4.900325,50,621.387755
-1.688333,50,621.436901
-5.338439,50,621.486507
-8.155558,50,621.536324
-2.700713,50,621.586264
-3.371985,50,621.635726
-5.059007,50,621.685559
-3.371013,50,621.734806
-10.626835,50,621.784184
-3.807175,50,621.833621
-12.239544,50,621.883068
-5.008977,50,621.932682
-4.702132,50,621.981975
-5.72708,50,622.031457
-4.796633,50,622.081692
-4.207356,50,622.131499
-3.462208,50,622.181331
-3.858856,50,622.231147
-3.452746,50,622.281445
-7.355902,50,622.331576
-2.571443,50,622.381579
-2.671874,50,622.431433
-4.114695,50,622.480969
-3.569308,50,622.530382
-6.511288,50,622.580359
-0.991104,50,622.629724
-2.308402,50,624.00005
-6.113682,50,624.050041
-7.037553,50,624.099994
-4.389469,50,624.150093
-14.89476,50,624.20008
-5.260018,50,624.25015
-5.701389,50,624.300067
-9.696613,50,624.350281
-4.724024,50,624.400455
-6.435968,50,624.450688
-4.352814,50,624.500702
-4.547582,50,624.552147
-4.40957,50,624.601194
-7.592463,50,624.652245
-6.728492,50,624.702543
-5.542464,50,624.75263
-12.781966,50,624.803811
-2.670976,50,624.854727
-3.866118,50,624.904703
-9.228442,50,624.954758
-14.807206,50,625.004817
-5.323759,50,625.056396
-4.505239,50,625.106136
-5.156506,50,625.155834
-4.595114,50,625.206047
-3.761794,50,625.255477
-14.852765,50,625.305321
-4.368215,50,625.355095
-4.789065,50,625.404054
-4.989586,50,625.453432
-12.769515,50,625.503041
-5.048644,50,625.552929
-3.575274,50,625.603128
-2.743671,50,625.651382
-4.018881,50,625.70093
-5.628074,50,625.750051
-8.088612,50,625.800186
-4.694951,50,625.850441
-4.046235,50,625.899735
-2.429807,50,625.949803
-4.430106,50,626.000017
-5.506734,50,627.415183
-1.099886,50,627.461676
-4.214008,50,627.507791
-2.087403,50,627.553838
-3.451843,50,627.601075
-4.801077,50,627.64764
-3.363276,50,627.694317
-6.040927,50,627.742564
-1.415838,50,627.789308
-4.76084,50,627.83892
-4.30005,50,627.88824
-6.177356,50,627.937951
-7.980314,50,627.987375
-1.911247,50,628.03683
-2.508602,50,628.08804
-5.265278,50,628.13685
-3.539149,50,628.18593
-4.055125,50,628.235439
-3.291727,50,628.284631
-5.433599,50,628.333321
-6.920974,50,628.383706
-9.090752,50,628.461517
-7.714058,50,628.512434
-4.530513,50,628.562369
-5.800847,50,628.612504
-3.694562,50,628.663233
-9.261371,50,628.713153
-5.131742,50,628.763082
-5.903944,50,628.813632
-2.414094,50,628.863998
-5.811958,50,628.913104
-4.379056,50,628.962562
-4.925805,50,629.013029
-5.113242,50,629.062594
-5.617004,50,629.112844
-2.018753,50,629.163157
-2.125284,50,629.212649
-4.277519,50,629.264561
-2.987129,50,629.314471
-4.868262,50,629.364057
-10.236169,50,629.413962
-5.316877,50,630.845948
-4.111268,50,630.897472
-4.678013,50,630.94767
-4.663359,50,630.997766
-4.793445,50,631.047888
-14.781996,50,631.098631
-2.425213,50,631.148725
-4.338447,50,631.19908
-4.817968,50,631.249503
-6.587824,50,631.300112
-4.482493,50,631.350184
-6.041902,50,631.401232
-7.475718,50,631.451533
-1.735107,50,631.501476
-4.804284,50,631.551864
-6.970451,50,631.602464
-4.601607,50,631.653931
-3.097837,50,631.700694
-6.363695,50,631.748957
-4.638324,50,631.795624
-6.443687,50,631.842176
-4.82818,50,631.889632
-5.07301,50,631.936545
-4.32096,50,631.983444
-3.253967,50,632.030577
-2.610242,50,632.077758
-4.691166,50,632.128071
-7.436573,50,632.178603
-3.531037,50,632.228874
-2.684381,50,632.27977
-10.06938,50,632.33025
-7.8133,50,632.380445
-6.17022,50,632.430442
-5.875394,50,632.480525
-1.847777,50,632.530332
-4.880751,50,632.578734
-7.071128,50,632.628949
-3.09461,50,632.679928
-5.934734,50,632.72988
-2.159261,50,632.779844
-10.110637,50,632.830893
-6.536999,50,634.250786
-3.760989,50,634.300878
-2.953473,50,634.351862
-4.936792,50,634.402118
-5.652742,50,634.45217
-3.905358,50,634.502153
-8.54925,50,634.552215
-7.654874,50,634.603182
-6.755846,50,634.653638
-2.893471,50,634.703854
-5.833239,50,634.753828
-15.221651,50,634.804288
-3.450199,50,634.854597
-3.569447,50,634.905277
-10.5903,50,634.956341
-5.748255,50,635.006779
-10.902312,50,635.056846
-4.66926,50,635.106868
-2.199757,50,635.157523
-7.86571,50,635.20801
-3.656908,50,635.258626
-6.302292,50,635.308985
-6.189661,50,635.35906
-7.913206,50,635.40916
-14.664445,50,635.459859
-4.200296,50,635.51046
-4.668576,50,635.561312
-3.587845,50,635.611447
-5.067411,50,635.661724
-3.020242,50,635.712224
-7.040816,50,635.762325
-3.279905,50,635.81315
-5.354915,50,635.86289
-3.02371,50,635.914597
-3.08604,50,635.961468
-3.531441,50,636.008686
-13.212684,50,636.056819
-6.063621,50,636.103676
-8.467453,50,636.151371
-10.735488,50,636.198386
-6.316049,50,636.246652
-2.759333,50,637.684115
-7.192473,50,637.734175
-4.0673,50,637.784685
-5.384208,50,637.834255
-7.0177,50,637.884772
-5.349128,50,637.934963
-1.85039,50,637.985846
-3.680169,50,638.035746
-4.676033,50,638.085578
-3.703498,50,638.135902
-4.446323,50,638.186868
-3.21708,50,638.235989
-3.509158,50,638.286363
-1.805945,50,638.336571
-5.625631,50,638.386615
-2.877721,50,638.436559
-4.820665,50,638.486109
-3.322713,50,638.535782
-3.32372,50,638.585578
-4.234943,50,638.635495
-4.098058,50,638.685575
-5.384786,50,638.735287
-6.310262,50,638.785681
-3.869732,50,638.835527
-10.792224,50,638.885197
-3.506431,50,638.935447
-10.360525,50,638.985309
-5.756432,50,639.035278
-4.455403,50,639.084665
-3.781288,50,639.134389
-5.047151,50,639.185082
-4.321813,50,639.234853
-3.526937,50,639.284646
-3.393992,50,639.334715
-3.635148,50,639.385253
-6.86595,50,639.435945
-2.162881,50,639.486312
-4.903688,50,639.536417
-1.536166,50,639.58636
-4.79004,50,639.636461
-4.451838,50,639.686452
-4.514243,50,641.109807
-4.11061,50,641.158796
-9.658163,50,641.209874
-5.152203,50,641.260414
-4.351458,50,641.3109
-2.613205,50,641.361206
-4.011947,50,641.41235
-10.031455,50,641.462851
-3.621545,50,641.51299
-5.827818,50,641.564699
-2.143759,50,641.616601
-9.672679,50,641.667748
-5.785228,50,641.717575
-5.648803,50,641.767996
-3.685213,50,641.818294
-3.170668,50,641.869011
-4.121005,50,641.919536
-3.281865,50,641.970392
-5.137063,50,642.020918
-7.618187,50,642.071278
-3.96518,50,642.121287
-5.259751,50,642.171694
-6.553117,50,642.221849
-3.163569,50,642.272134
-5.580935,50,642.323124
-6.089797,50,642.373125
-10.556112,50,642.423401
-3.197824,50,642.474105
-4.605324,50,642.523721
-3.426041,50,642.573989
-4.31214,50,642.624199
-3.458357,50,642.674754
-2.989817,50,642.724691
-5.006864,50,642.77449
-9.028085,50,642.824359
-7.58571,50,642.874082
-4.502049,50,642.924001
-8.21878,50,642.974087
-6.67738,50,643.024256
-8.14484,50,643.07469
-9.365501,50,643.124904
-14.317249,50,644.5309
-9.200636,50,644.579043
-5.01755,50,644.627118
-8.955678,50,644.674268
-3.445003,50,644.721258
-3.02765,50,644.768321
-14.324884,50,644.815959
-6.128332,50,644.868551
-3.516783,50,644.919494
-4.848087,50,644.969876
-4.141801,50,645.020663
-5.999449,50,645.071004
-3.991301,50,645.120161
-2.582525,50,645.170059
-3.352784,50,645.220123
-3.325886,50,645.270234
-5.739347,50,645.318933
-3.198554,50,645.369677
-4.583905,50,645.420717
-5.434133,50,645.47104
-9.4005,50,645.521536
-6.668254,50,645.573307
-10.019262,50,645.624144
-3.198657,50,645.674819
-6.460036,50,645.72514
-3.871858,50,645.77636
-6.121925,50,645.826662
-6.130817,50,645.876863
-4.705751,50,645.926598
-5.234386,50,645.976714
-4.974345,50,646.027459
-9.183334,50,646.07829
-4.889907,50,646.128705
-6.055132,50,646.179283
-6.800098,50,646.231127
-4.539778,50,646.281646
-5.769835,50,646.331242
-5.034452,50,646.381247
-4.049827,50,646.431172
-0.958076,50,646.481085
-6.277781,50,646.531316
-5.913995,50,647.965624
-10.559004,50,648.016387
-6.139082,50,648.0665
-7.192025,50,648.116862
-3.896416,50,648.166596
-12.132435,50,648.217087
-13.343969,50,648.268659
-4.201616,50,648.319482
-2.445613,50,648.369231
-1.245572,50,648.418885
-4.801738,50,648.468819
-3.799095,50,648.519229
-0.998467,50,648.568874
-3.718368,50,648.615645
-5.340349,50,648.662387
-5.227607,50,648.709011
-5.822779,50,648.755581
-7.985656,50,648.804349
-5.680558,50,648.851453
-3.647668,50,648.898345
-3.764278,50,648.945298
-7.115419,50,648.992602
-4.289191,50,649.04144
-5.75954,50,649.091123
-5.00317,50,649.141052
-5.131712,50,649.19153
-2.822902,50,649.241994
-9.121935,50,649.292651
-2.764972,50,649.342418
-5.090963,50,649.391985
-5.579519,50,649.441969
-4.846727,50,649.491795
-2.396124,50,649.540181
-1.412604,50,649.590673
-3.191699,50,649.641491
-9.982711,50,649.691276
-6.428515,50,649.741224
-9.594992,50,649.791507
-4.235769,50,649.842506
-7.444586,50,649.892447
-4.984364,50,649.943125
-1.535819,50,651.387813
-4.522275,50,651.438323
-6.653951,50,651.488496
-3.985797,50,651.538424
-2.747898,50,651.588296
-6.566021,50,651.638698
